id,message_count,missing_messages
2434,5,1
2435,5,1
2436,5,1
2437,5,1
2438,5,1
2439,5,1
2440,5,1
2441,5,1
2442,5,1
2443,5,1
2444,5,1
2445,5,1
2446,5,1
2447,5,1
2448,5,1
2449,5,1
2450,5,1
2451,5,1
2452,5,1
2453,6,0
2454,6,0
2455,6,0
2456,6,0
2457,6,0
2458,6,0
2459,6,0
2460,6,0
2461,6,0
2462,6,0
2463,6,0
2464,6,0
2465,6,0
2466,6,0
2467,6,0
2468,6,0
2469,6,0
2470,6,0
2471,6,0
2472,6,0
2473,6,0
2474,6,0
2475,6,0
2476,6,0
2477,6,0
2478,6,0
2479,6,0
2480,6,0
2481,6,0
2482,6,0
2483,6,0
2484,6,0
2485,6,0
2486,6,0
2487,6,0
2488,6,0
2489,6,0
2490,6,0
2491,6,0
2492,6,0
2493,6,0
2494,6,0
2495,6,0
2496,6,0
2497,6,0
2498,6,0
2499,6,0
2500,6,0
2501,6,0
2502,6,0
2503,6,0
2504,6,0
2505,6,0
2506,6,0
2507,6,0
2508,6,0
2509,6,0
2510,6,0
2511,6,0
2512,6,0
2513,6,0
2514,6,0
2515,6,0
2516,6,0
2517,6,0
2518,6,0
2519,6,0
2520,6,0
2521,6,0
2522,6,0
2523,6,0
2524,6,0
2525,6,0
2526,6,0
2527,6,0
2528,6,0
2529,6,0
2530,6,0
2531,6,0
2532,6,0
2533,6,0
2534,6,0
2535,6,0
2536,6,0
2537,6,0
2538,6,0
2539,6,0
2540,6,0
2541,6,0
2542,6,0
2543,6,0
2544,6,0
2545,6,0
2546,6,0
2547,6,0
2548,6,0
2549,6,0
2550,6,0
2551,6,0
2552,6,0
2553,6,0
2554,6,0
2555,6,0
2556,6,0
2557,6,0
2558,6,0
2559,6,0
2560,6,0
2561,6,0
2562,6,0
2563,6,0
2564,6,0
2565,5,1
2566,5,1
2567,5,1
2568,5,1
2569,5,1
2570,5,1
2571,5,1
2572,5,1
2573,5,1
2574,5,1
2575,5,1
2576,5,1
2577,5,1
2578,5,1
2579,5,1
2580,5,1
2581,5,1
2582,5,1
2583,5,1
2584,5,1
2585,5,1
2586,5,1
2587,5,1
2588,5,1
2589,5,1
2590,5,1
2591,5,1
2592,5,1
2593,5,1
2594,5,1
2595,5,1
2596,5,1
2597,5,1
2598,5,1
2599,5,1
2600,5,1
2601,5,1
2602,5,1
2603,5,1
2604,5,1
2605,5,1
2606,5,1
2607,5,1
2608,5,1
2609,5,1
2610,5,1
2611,5,1
2612,5,1
2613,5,1
2614,5,1
2615,5,1
2616,5,1
2617,5,1
2618,5,1
2619,5,1
2620,5,1
2621,5,1
2622,5,1
2623,5,1
2624,5,1
2625,5,1
2626,5,1
2627,5,1
2628,5,1
2629,6,0
2630,6,0
2631,6,0
2632,6,0
2633,6,0
2634,6,0
2635,6,0
2636,6,0
2637,6,0
2638,6,0
2639,6,0
2640,6,0
2641,6,0
2642,6,0
2643,5,1
2644,5,1
2645,5,1
2646,5,1
2647,5,1
2648,5,1
2649,5,1
2650,5,1
2651,5,1
2652,5,1
2653,5,1
2654,5,1
2655,5,1
2656,5,1
2657,6,0
2658,6,0
2659,6,0
2660,6,0
2661,6,0
2662,6,0
2663,6,0
2664,6,0
2665,6,0
2666,6,0
2667,6,0
2668,6,0
2669,6,0
2670,6,0
2671,5,1
2672,5,1
2673,5,1
2674,5,1
2675,5,1
2676,5,1
2677,5,1
2678,5,1
2679,5,1
2680,5,1
2681,5,1
2682,5,1
2683,5,1
2684,5,1
2685,6,0
2686,6,0
2687,6,0
2688,6,0
2689,6,0
2690,6,0
2691,6,0
2692,6,0
2693,6,0
2694,6,0
2695,6,0
2696,6,0
2697,6,0
2698,6,0
2699,5,1
2700,5,1
2701,5,1
2702,5,1
2703,5,1
2704,5,1
2705,5,1
2706,5,1
2707,5,1
2708,5,1
2709,5,1
2710,5,1
2711,5,1
2712,5,1
2713,6,0
2714,6,0
2715,6,0
2716,6,0
2717,6,0
2718,6,0
2719,6,0
2720,6,0
2721,6,0
2722,6,0
2723,6,0
2724,6,0
2725,6,0
2726,6,0
2727,6,0
2728,6,0
2729,6,0
2730,6,0
2731,6,0
2732,6,0
2733,6,0
2734,6,0
2735,6,0
2736,6,0
2737,6,0
2738,6,0
2739,6,0
2740,6,0
2741,6,0
2742,6,0
2743,6,0
2744,6,0
2745,6,0
2746,6,0
2747,6,0
2748,6,0
2749,6,0
2750,6,0
2751,6,0
2752,6,0
2753,6,0
2754,6,0
2755,6,0
2756,6,0
2757,6,0
2758,6,0
2759,6,0
2760,6,0
2761,6,0
2762,6,0
2763,6,0
2764,6,0
2765,6,0
2766,6,0
2767,6,0
2768,6,0
2769,6,0
2770,6,0
2771,6,0
2772,6,0
2773,6,0
2774,6,0
2775,6,0
2776,6,0
2777,6,0
2778,6,0
2779,6,0
2780,6,0
2781,6,0
2782,6,0
2783,6,0
2784,6,0
2785,6,0
2786,6,0
2787,6,0
2788,6,0
2789,6,0
2790,6,0
2791,6,0
2792,6,0
2793,6,0
2794,6,0
2795,6,0
2796,6,0
2797,6,0
2798,6,0
2799,6,0
2800,6,0
2801,6,0
2802,6,0
2803,6,0
2804,6,0
2805,6,0
2806,6,0
2807,6,0
2808,6,0
2809,6,0
2810,6,0
2811,6,0
2812,6,0
2813,6,0
2814,6,0
2815,6,0
2816,6,0
2817,6,0
2818,6,0
2819,6,0
2820,6,0
2821,6,0
2822,6,0
2823,6,0
2824,6,0
2825,6,0
2826,6,0
2827,6,0
2828,6,0
2829,6,0
2830,6,0
2831,6,0
2832,6,0
2833,6,0
2834,6,0
2835,6,0
2836,6,0
2837,6,0
2838,6,0
2839,6,0
2840,6,0
2841,6,0
2842,6,0
2843,6,0
2844,6,0
2845,6,0
2846,6,0
2847,6,0
2848,6,0
2849,6,0
2850,6,0
2851,6,0
2852,6,0
2853,6,0
2854,6,0
2855,6,0
2856,6,0
2857,6,0
2858,6,0
2859,6,0
2860,6,0
2861,6,0
2862,6,0
2863,6,0
2864,6,0
2865,6,0
2866,6,0
2867,6,0
2868,6,0
2869,6,0
2870,6,0
2871,6,0
2872,6,0
2873,6,0
2874,6,0
2875,6,0
2876,6,0
2877,6,0
2878,6,0
2879,6,0
2880,6,0
2881,6,0
2882,6,0
2883,6,0
2884,6,0
2885,6,0
2886,6,0
2887,6,0
2888,6,0
2889,6,0
2890,6,0
2891,6,0
2892,6,0
2893,6,0
2894,6,0
2895,6,0
2896,6,0
2897,6,0
2898,6,0
2899,6,0
2900,6,0
2901,6,0
2902,6,0
2903,6,0
2904,6,0
2905,6,0
2906,6,0
2907,6,0
2908,6,0
2909,6,0
2910,6,0
2911,6,0
2912,6,0
2913,6,0
2914,6,0
2915,6,0
2916,6,0
2917,6,0
2918,6,0
2919,6,0
2920,6,0
2921,6,0
2922,6,0
2923,6,0
2924,6,0
2925,6,0
2926,6,0
2927,6,0
2928,6,0
2929,6,0
2930,6,0
2931,6,0
2932,6,0
2933,6,0
2934,6,0
2935,6,0
2936,6,0
2937,6,0
2938,6,0
2939,6,0
2940,6,0
2941,6,0
2942,6,0
2943,6,0
2944,6,0
2945,6,0
2946,6,0
2947,6,0
2948,6,0
2949,6,0
2950,6,0
2951,6,0
2952,6,0
2953,6,0
2954,6,0
2955,6,0
2956,6,0
2957,6,0
2958,6,0
2959,6,0
2960,6,0
2961,6,0
2962,6,0
2963,5,1
2964,5,1
2965,5,1
2966,5,1
2967,5,1
2968,5,1
2969,5,1
2970,5,1
2971,5,1
2972,5,1
2973,5,1
2974,5,1
2975,5,1
2976,5,1
2977,5,1
2978,5,1
2979,5,1
2980,5,1
2981,5,1
2982,5,1
2983,5,1
2984,5,1
2985,5,1
2986,5,1
2987,5,1
2988,5,1
2989,5,1
2990,5,1
2991,5,1
2992,5,1
2993,5,1
2994,5,1
2995,5,1
2996,5,1
2997,5,1
2998,5,1
2999,5,1
3000,5,1
3001,5,1
3002,5,1
3003,5,1
3004,5,1
3005,5,1
3006,5,1
3007,5,1
3008,5,1
3009,5,1
3010,5,1
3011,5,1
3012,5,1
3013,5,1
3014,5,1
3015,5,1
3016,5,1
3017,5,1
3018,5,1
3019,5,1
3020,5,1
3021,5,1
3022,5,1
3023,5,1
3024,5,1
3025,5,1
3026,5,1
3027,5,1
3028,5,1
3029,5,1
3030,5,1
3031,5,1
3032,5,1
3033,5,1
3034,5,1
3035,5,1
3036,5,1
3037,5,1
3038,5,1
3039,5,1
3040,5,1
3041,5,1
3042,5,1
3043,5,1
3044,5,1
3045,5,1
3046,5,1
3047,5,1
3048,5,1
3049,5,1
3050,5,1
3051,5,1
3052,5,1
3053,5,1
3054,6,0
3055,6,0
3056,6,0
3057,6,0
3058,6,0
3059,6,0
3060,6,0
3061,6,0
3062,6,0
3063,6,0
3064,6,0
3065,6,0
3066,6,0
3067,6,0
3068,6,0
3069,6,0
3070,6,0
3071,6,0
3072,6,0
3073,6,0
3074,6,0
3075,6,0
3076,6,0
3077,6,0
3078,6,0
3079,6,0
3080,6,0
3081,6,0
3082,6,0
3083,6,0
3084,6,0
3085,6,0
3086,6,0
3087,6,0
3088,6,0
3089,6,0
3090,6,0
3091,6,0
3092,6,0
3093,6,0
3094,6,0
3095,6,0
3096,6,0
3097,6,0
3098,6,0
3099,6,0
3100,6,0
3101,6,0
3102,6,0
3103,6,0
3104,6,0
3105,6,0
3106,6,0
3107,6,0
3108,6,0
3109,6,0
3110,6,0
3111,6,0
3112,6,0
3113,6,0
3114,6,0
3115,6,0
3116,6,0
3117,6,0
3118,6,0
3119,6,0
3120,6,0
3121,6,0
3122,6,0
3123,6,0
3124,6,0
3125,6,0
3126,6,0
3127,6,0
3128,6,0
3129,6,0
3130,6,0
3131,6,0
3132,6,0
3133,6,0
3134,6,0
3135,6,0
3136,6,0
3137,6,0
3138,6,0
3139,6,0
3140,6,0
3141,6,0
3142,6,0
3143,6,0
3144,6,0
3145,6,0
3146,6,0
3147,6,0
3148,6,0
3149,6,0
3150,6,0
3151,6,0
3152,6,0
3153,6,0
3154,6,0
3155,6,0
3156,6,0
3157,6,0
3158,6,0
3159,6,0
3160,6,0
3161,6,0
3162,6,0
3163,6,0
3164,6,0
3165,6,0
3166,5,1
3167,5,1
3168,5,1
3169,5,1
3170,5,1
3171,5,1
3172,5,1
3173,5,1
3174,5,1
3175,5,1
3176,5,1
3177,5,1
3178,5,1
3179,5,1
3180,5,1
3181,5,1
3182,5,1
3183,5,1
3184,5,1
3185,5,1
3186,5,1
3187,5,1
3188,5,1
3189,5,1
3190,5,1
3191,5,1
3192,5,1
3193,5,1
3194,5,1
3195,5,1
3196,5,1
3197,5,1
3198,5,1
3199,5,1
3200,5,1
3201,5,1
3202,5,1
3203,5,1
3204,5,1
3205,5,1
3206,5,1
3207,5,1
3208,5,1
3209,5,1
3210,5,1
3211,5,1
3212,5,1
3213,5,1
3214,5,1
3215,5,1
3216,5,1
3217,5,1
3218,5,1
3219,5,1
3220,5,1
3221,5,1
3222,5,1
3223,5,1
3224,5,1
3225,5,1
3226,5,1
3227,5,1
3228,5,1
3229,5,1
3230,5,1
3231,5,1
3232,5,1
3233,5,1
3234,5,1
3235,5,1
3236,5,1
3237,5,1
3238,5,1
3239,5,1
3240,5,1
3241,5,1
3242,5,1
3243,5,1
3244,5,1
3245,5,1
3246,5,1
3247,5,1
3248,5,1
3249,5,1
3250,5,1
3251,5,1
3252,5,1
3253,5,1
3254,5,1
3255,5,1
3256,5,1
3257,5,1
3258,5,1
3259,5,1
3260,5,1
3261,5,1
3262,5,1
3263,5,1
3264,5,1
3265,5,1
3266,5,1
3267,5,1
3268,5,1
3269,5,1
3270,5,1
3271,5,1
3272,5,1
3273,5,1
3274,5,1
3275,5,1
3276,5,1
3277,5,1
3278,5,1
3279,5,1
3280,5,1
3281,5,1
3282,5,1
3283,5,1
3284,5,1
3285,5,1
3286,5,1
3287,5,1
3288,5,1
3289,5,1
3290,5,1
3291,5,1
3292,5,1
3293,5,1
3294,5,1
3295,5,1
3296,5,1
3297,5,1
3298,5,1
3299,5,1
3300,5,1
3301,5,1
3302,5,1
3303,5,1
3304,5,1
3305,5,1
3306,5,1
3307,5,1
3308,5,1
3309,5,1
3310,5,1
3311,5,1
3312,5,1
3313,5,1
3314,5,1
3315,5,1
3316,5,1
3317,5,1
3318,5,1
3319,5,1
3320,5,1
3321,5,1
3322,5,1
3323,5,1
3324,5,1
3325,5,1
3326,5,1
3327,5,1
3328,5,1
3329,5,1
3330,5,1
3331,5,1
3332,5,1
3333,5,1
3334,5,1
3335,5,1
3336,5,1
3337,5,1
3338,5,1
3339,5,1
3340,5,1
3341,5,1
3342,5,1
3343,5,1
3344,5,1
3345,5,1
3346,5,1
3347,5,1
3348,5,1
3349,5,1
3350,5,1
3351,5,1
3352,5,1
3353,5,1
3354,5,1
3355,5,1
3356,5,1
3357,5,1
3358,5,1
3359,5,1
3360,5,1
3361,5,1
3362,5,1
3363,5,1
3364,5,1
3365,5,1
3366,5,1
3367,5,1
3368,5,1
3369,5,1
3370,5,1
3371,5,1
3372,5,1
3373,5,1
3374,5,1
3375,5,1
3376,5,1
3377,5,1
3378,5,1
3379,5,1
3380,5,1
3381,5,1
3382,5,1
3383,5,1
3384,5,1
3385,5,1
3386,5,1
3387,5,1
3388,5,1
3389,5,1
3390,5,1
3391,5,1
3392,5,1
3393,5,1
3394,5,1
3395,5,1
3396,5,1
3397,5,1
3398,5,1
3399,5,1
3400,5,1
3401,5,1
3402,5,1
3403,5,1
3404,5,1
3405,5,1
3406,5,1
3407,5,1
3408,5,1
3409,5,1
3410,5,1
3411,5,1
3412,5,1
3413,5,1
3414,5,1
3415,5,1
3416,5,1
3417,5,1
3418,5,1
3419,5,1
3420,5,1
3421,5,1
3422,5,1
3423,5,1
3424,5,1
3425,5,1
3426,5,1
3427,5,1
3428,5,1
3429,5,1
3430,5,1
3431,5,1
3432,5,1
3433,5,1
3434,5,1
3435,5,1
3436,5,1
3437,5,1
3438,5,1
3439,5,1
3440,5,1
3441,5,1
3442,5,1
3443,5,1
3444,5,1
3445,5,1
3446,5,1
3447,5,1
3448,5,1
3449,5,1
3450,5,1
3451,5,1
3452,5,1
3453,5,1
3454,5,1
3455,5,1
3456,5,1
3457,5,1
3458,5,1
3459,5,1
3460,5,1
3461,5,1
3462,5,1
3463,5,1
3464,5,1
3465,5,1
3466,5,1
3467,5,1
3468,5,1
3469,5,1
3470,5,1
3471,5,1
3472,5,1
3473,5,1
3474,5,1
3475,5,1
3476,5,1
3477,5,1
3478,5,1
3479,5,1
3480,5,1
3481,5,1
3482,5,1
3483,5,1
3484,5,1
3485,5,1
3486,5,1
3487,5,1
3488,5,1
3489,5,1
3490,5,1
3491,5,1
3492,5,1
3493,5,1
3494,5,1
3495,5,1
3496,5,1
3497,5,1
3498,5,1
3499,5,1
3500,5,1
3501,5,1
3502,5,1
3503,5,1
3504,5,1
3505,5,1
3506,5,1
3507,5,1
3508,5,1
3509,5,1
3510,5,1
3511,5,1
3512,5,1
3513,5,1
3514,5,1
3515,5,1
3516,5,1
3517,5,1
3518,5,1
3519,5,1
3520,5,1
3521,5,1
3522,5,1
3523,5,1
3524,5,1
3525,5,1
3526,5,1
3527,5,1
3528,5,1
3529,5,1
3530,5,1
3531,5,1
3532,5,1
3533,5,1
3534,5,1
3535,5,1
3536,5,1
3537,5,1
3538,5,1
3539,5,1
3540,5,1
3541,5,1
3542,5,1
3543,5,1
3544,5,1
3545,5,1
3546,5,1
3547,5,1
3548,5,1
3549,5,1
3550,5,1
3551,5,1
3552,5,1
3553,5,1
3554,5,1
3555,5,1
3556,5,1
3557,5,1
3558,5,1
3559,5,1
3560,5,1
3561,5,1
3562,5,1
3563,5,1
3564,5,1
3565,5,1
3566,5,1
3567,5,1
3568,5,1
3569,5,1
3570,5,1
3571,5,1
3572,5,1
3573,5,1
3574,5,1
3575,5,1
3576,5,1
3577,5,1
3578,5,1
3579,5,1
3580,5,1
3581,5,1
3582,5,1
3583,5,1
3584,5,1
3585,5,1
3586,5,1
3587,5,1
3588,5,1
3589,5,1
3590,5,1
3591,5,1
3592,5,1
3593,5,1
3594,5,1
3595,5,1
3596,5,1
3597,5,1
3598,5,1
3599,5,1
3600,5,1
3601,5,1
3602,5,1
3603,5,1
3604,5,1
3605,5,1
3606,5,1
3607,5,1
3608,5,1
3609,5,1
3610,5,1
3611,5,1
3612,5,1
3613,5,1
3614,5,1
3615,5,1
3616,5,1
3617,5,1
3618,5,1
3619,5,1
3620,5,1
3621,5,1
3622,5,1
3623,5,1
3624,5,1
3625,5,1
3626,5,1
3627,5,1
3628,5,1
3629,5,1
3630,5,1
3631,5,1
3632,5,1
3633,5,1
3634,5,1
3635,5,1
3636,5,1
3637,5,1
3638,5,1
3639,5,1
3640,5,1
3641,5,1
3642,5,1
3643,5,1
3644,5,1
3645,5,1
3646,5,1
3647,5,1
3648,5,1
3649,5,1
3650,5,1
3651,5,1
3652,5,1
3653,5,1
3654,5,1
3655,5,1
3656,5,1
3657,5,1
3658,5,1
3659,5,1
3660,5,1
3661,5,1
3662,5,1
3663,5,1
3664,5,1
3665,5,1
3666,5,1
3667,5,1
3668,5,1
3669,5,1
3670,5,1
3671,5,1
3672,5,1
3673,5,1
3674,5,1
3675,5,1
3676,5,1
3677,5,1
3678,5,1
3679,5,1
3680,5,1
3681,5,1
3682,5,1
3683,5,1
3684,5,1
3685,5,1
3686,5,1
3687,5,1
3688,5,1
3689,5,1
3690,5,1
3691,5,1
3692,5,1
3693,5,1
3694,5,1
3695,5,1
3696,5,1
3697,5,1
3698,5,1
3699,5,1
3700,5,1
3701,5,1
3702,5,1
3703,5,1
3704,5,1
3705,5,1
3706,5,1
3707,5,1
3708,5,1
3709,5,1
3710,5,1
3711,5,1
3712,5,1
3713,5,1
3714,5,1
3715,5,1
3716,5,1
3717,5,1
3718,5,1
3719,5,1
3720,5,1
3721,5,1
3722,5,1
3723,5,1
3724,5,1
3725,5,1
3726,5,1
3727,5,1
3728,5,1
3729,5,1
3730,5,1
3731,5,1
3732,5,1
3733,5,1
3734,5,1
3735,5,1
3736,5,1
3737,5,1
3738,5,1
3739,5,1
3740,5,1
3741,5,1
3742,5,1
3743,5,1
3744,5,1
3745,5,1
3746,5,1
3747,5,1
3748,5,1
3749,5,1
3750,5,1
3751,5,1
3752,5,1
3753,5,1
3754,5,1
3755,5,1
3756,5,1
3757,5,1
3758,5,1
3759,5,1
3760,5,1
3761,5,1
3762,5,1
3763,5,1
3764,5,1
3765,5,1
3766,5,1
3767,5,1
3768,5,1
3769,5,1
3770,5,1
3771,5,1
3772,5,1
3773,5,1
3774,5,1
3775,5,1
3776,5,1
3777,5,1
3778,5,1
3779,5,1
3780,5,1
3781,5,1
3782,5,1
3783,5,1
3784,5,1
3785,5,1
3786,5,1
3787,5,1
3788,5,1
3789,5,1
3790,5,1
3791,5,1
3792,5,1
3793,5,1
3794,5,1
3795,5,1
3796,5,1
3797,5,1
3798,5,1
3799,5,1
3800,5,1
3801,5,1
3802,5,1
3803,5,1
3804,5,1
3805,5,1
3806,5,1
3807,5,1
3808,5,1
3809,5,1
3810,5,1
3811,5,1
3812,5,1
3813,5,1
3814,5,1
3815,5,1
3816,5,1
3817,5,1
3818,5,1
3819,5,1
3820,5,1
3821,5,1
3822,5,1
3823,5,1
3824,5,1
3825,5,1
3826,5,1
3827,5,1
3828,5,1
3829,5,1
3830,5,1
3831,5,1
3832,5,1
3833,5,1
3834,5,1
3835,5,1
3836,5,1
3837,5,1
3838,5,1
3839,5,1
3840,5,1
3841,5,1
3842,5,1
3843,5,1
3844,5,1
3845,5,1
3846,5,1
3847,5,1
3848,5,1
3849,5,1
3850,5,1
3851,5,1
3852,5,1
3853,5,1
3854,5,1
3855,5,1
3856,5,1
3857,5,1
3858,5,1
3859,5,1
3860,5,1
3861,5,1
3862,5,1
3863,5,1
3864,5,1
3865,5,1
3866,5,1
3867,5,1
3868,5,1
3869,5,1
3870,5,1
3871,5,1
3872,5,1
3873,5,1
3874,5,1
3875,5,1
3876,5,1
3877,5,1
3878,5,1
3879,5,1
3880,5,1
3881,5,1
3882,5,1
3883,5,1
3884,5,1
3885,5,1
3886,5,1
3887,5,1
3888,5,1
3889,5,1
3890,5,1
3891,5,1
3892,5,1
3893,5,1
3894,5,1
3895,5,1
3896,5,1
3897,5,1
3898,5,1
3899,5,1
3900,5,1
3901,5,1
3902,5,1
3903,5,1
3904,5,1
3905,5,1
3906,5,1
3907,5,1
3908,5,1
3909,5,1
3910,5,1
3911,5,1
3912,5,1
3913,5,1
3914,5,1
3915,5,1
3916,5,1
3917,5,1
3918,5,1
3919,5,1
3920,5,1
3921,5,1
3922,5,1
3923,5,1
3924,5,1
3925,5,1
3926,5,1
3927,5,1
3928,5,1
3929,5,1
3930,5,1
3931,5,1
3932,5,1
3933,5,1
3934,5,1
3935,5,1
3936,5,1
3937,5,1
3938,5,1
3939,5,1
3940,5,1
3941,5,1
3942,5,1
3943,5,1
3944,5,1
3945,5,1
3946,5,1
3947,5,1
3948,5,1
3949,5,1
3950,5,1
3951,5,1
3952,5,1
3953,5,1
3954,5,1
3955,5,1
3956,5,1
3957,5,1
3958,5,1
3959,5,1
3960,5,1
3961,5,1
3962,5,1
3963,5,1
3964,5,1
3965,5,1
3966,5,1
3967,5,1
3968,5,1
3969,5,1
3970,5,1
3971,5,1
3972,5,1
3973,5,1
3974,5,1
3975,5,1
3976,5,1
3977,5,1
3978,5,1
3979,5,1
3980,5,1
3981,5,1
3982,5,1
3983,5,1
3984,5,1
3985,5,1
3986,5,1
3987,5,1
3988,5,1
3989,5,1
3990,5,1
3991,5,1
3992,5,1
3993,5,1
3994,5,1
3995,5,1
3996,5,1
3997,5,1
3998,5,1
3999,5,1
4000,5,1
4001,5,1
4002,5,1
4003,5,1
4004,5,1
4005,5,1
4006,5,1
4007,5,1
4008,5,1
4009,5,1
4010,5,1
4011,5,1
4012,5,1
4013,5,1
4014,5,1
4015,5,1
4016,5,1
4017,5,1
4018,5,1
4019,5,1
4020,5,1
4021,5,1
4022,5,1
4023,5,1
4024,5,1
4025,5,1
4026,5,1
4027,5,1
4028,5,1
4029,5,1
4030,5,1
4031,5,1
4032,5,1
4033,5,1
4034,5,1
4035,5,1
4036,5,1
4037,5,1
4038,5,1
4039,5,1
4040,5,1
4041,5,1
4042,5,1
4043,5,1
4044,5,1
4045,5,1
4046,5,1
4047,5,1
4048,5,1
4049,5,1
4050,5,1
4051,5,1
4052,5,1
4053,5,1
4054,5,1
4055,5,1
4056,5,1
4057,5,1
4058,5,1
4059,5,1
4060,5,1
4061,5,1
4062,5,1
4063,5,1
4064,5,1
4065,5,1
4066,5,1
4067,5,1
4068,5,1
4069,5,1
4070,5,1
4071,5,1
4072,5,1
4073,5,1
4074,5,1
4075,5,1
4076,5,1
4077,5,1
4078,5,1
4079,5,1
4080,5,1
4081,5,1
4082,5,1
4083,5,1
4084,5,1
4085,5,1
4086,5,1
4087,5,1
4088,5,1
4089,5,1
4090,5,1
4091,5,1
4092,5,1
4093,5,1
4094,5,1
4095,5,1
4096,5,1
4097,5,1
4098,5,1
4099,5,1
4100,5,1
4101,5,1
4102,5,1
4103,5,1
4104,5,1
4105,5,1
4106,5,1
4107,5,1
4108,5,1
4109,5,1
4110,5,1
4111,5,1
4112,5,1
4113,5,1
4114,5,1
4115,5,1
4116,5,1
4117,5,1
4118,5,1
4119,5,1
4120,5,1
4121,5,1
4122,5,1
4123,5,1
4124,5,1
4125,5,1
4126,5,1
4127,5,1
4128,5,1
4129,5,1
4130,5,1
4131,5,1
4132,5,1
4133,5,1
4134,5,1
4135,5,1
4136,5,1
4137,5,1
4138,5,1
4139,5,1
4140,5,1
4141,5,1
4142,5,1
4143,5,1
4144,5,1
4145,5,1
4146,5,1
4147,5,1
4148,5,1
4149,5,1
4150,5,1
4151,5,1
4152,5,1
4153,5,1
4154,5,1
4155,5,1
4156,5,1
4157,5,1
4158,5,1
4159,5,1
4160,5,1
4161,5,1
4162,5,1
4163,5,1
4164,5,1
4165,5,1
4166,5,1
4167,5,1
4168,5,1
4169,5,1
4170,5,1
4171,5,1
4172,5,1
4173,5,1
4174,5,1
4175,5,1
4176,5,1
4177,5,1
4178,5,1
4179,5,1
4180,5,1
4181,5,1
4182,5,1
4183,5,1
4184,5,1
4185,5,1
4186,5,1
4187,5,1
4188,5,1
4189,5,1
4190,5,1
4191,5,1
4192,5,1
4193,5,1
4194,5,1
4195,5,1
4196,5,1
4197,5,1
4198,5,1
4199,5,1
4200,5,1
4201,5,1
4202,5,1
4203,5,1
4204,5,1
4205,5,1
4206,5,1
4207,5,1
4208,5,1
4209,5,1
4210,5,1
4211,5,1
4212,5,1
4213,5,1
4214,5,1
4215,5,1
4216,5,1
4217,5,1
4218,5,1
4219,5,1
4220,5,1
4221,5,1
4222,5,1
4223,5,1
4224,5,1
4225,5,1
4226,5,1
4227,5,1
4228,5,1
4229,5,1
4230,5,1
4231,5,1
4232,5,1
4233,5,1
4234,5,1
4235,5,1
4236,5,1
4237,5,1
4238,5,1
4239,5,1
4240,5,1
4241,5,1
4242,5,1
4243,5,1
4244,5,1
4245,5,1
4246,5,1
4247,5,1
4248,5,1
4249,5,1
4250,5,1
4251,5,1
4252,5,1
4253,5,1
4254,5,1
4255,5,1
4256,5,1
4257,5,1
4258,5,1
4259,5,1
4260,5,1
4261,5,1
4262,5,1
4263,5,1
4264,5,1
4265,5,1
4266,5,1
4267,5,1
4268,5,1
4269,5,1
4270,5,1
4271,5,1
4272,5,1
4273,5,1
4274,5,1
4275,5,1
4276,5,1
4277,5,1
4278,5,1
4279,5,1
4280,5,1
4281,5,1
4282,5,1
4283,5,1
4284,5,1
4285,5,1
4286,5,1
4287,5,1
4288,5,1
4289,5,1
4290,5,1
4291,5,1
4292,5,1
4293,5,1
4294,5,1
4295,5,1
4296,5,1
4297,5,1
4298,5,1
4299,5,1
4300,5,1
4301,5,1
4302,5,1
4303,5,1
4304,5,1
4305,5,1
4306,5,1
4307,5,1
4308,5,1
4309,5,1
4310,5,1
4311,5,1
4312,5,1
4313,5,1
4314,5,1
4315,5,1
4316,5,1
4317,5,1
4318,5,1
4319,5,1
4320,5,1
4321,5,1
4322,5,1
4323,5,1
4324,5,1
4325,5,1
4326,5,1
4327,5,1
4328,5,1
4329,5,1
4330,5,1
4331,5,1
4332,5,1
4333,5,1
4334,5,1
4335,5,1
4336,5,1
4337,5,1
4338,5,1
4339,5,1
4340,5,1
4341,5,1
4342,5,1
4343,5,1
4344,5,1
4345,5,1
4346,5,1
4347,5,1
4348,5,1
4349,5,1
4350,5,1
4351,5,1
4352,5,1
4353,5,1
4354,5,1
4355,5,1
4356,5,1
4357,5,1
4358,5,1
4359,5,1
4360,5,1
4361,5,1
4362,5,1
4363,5,1
4364,5,1
4365,5,1
4366,5,1
4367,5,1
4368,5,1
4369,5,1
4370,5,1
4371,5,1
4372,5,1
4373,5,1
4374,5,1
4375,5,1
4376,5,1
4377,5,1
4378,5,1
4379,5,1
4380,5,1
4381,5,1
4382,5,1
4383,5,1
4384,5,1
4385,5,1
4386,5,1
4387,5,1
4388,5,1
4389,5,1
4390,5,1
4391,5,1
4392,5,1
4393,5,1
4394,5,1
4395,5,1
4396,5,1
4397,5,1
4398,5,1
4399,5,1
4400,5,1
4401,5,1
4402,5,1
4403,5,1
4404,5,1
4405,5,1
4406,5,1
4407,5,1
4408,5,1
4409,5,1
4410,5,1
4411,5,1
4412,5,1
4413,5,1
4414,5,1
4415,5,1
4416,5,1
4417,5,1
4418,5,1
4419,5,1
4420,5,1
4421,5,1
4422,5,1
4423,5,1
4424,5,1
4425,5,1
4426,5,1
4427,5,1
4428,5,1
4429,5,1
4430,5,1
4431,5,1
